raceId,endingposition,resultId,raceId,driverId,constructorId,startingposition,racestatus,circuit,train_test
216,11,4215,216,21,17,2,1,10,1
216,0,4216,216,22,24,12,2,10,1
216,0,4217,216,63,25,19,2,10,1
216,0,4218,216,35,3,9,2,10,1
216,0,4219,216,76,24,15,2,10,1
216,0,4220,216,79,18,22,2,10,1
216,0,4221,216,65,15,14,2,10,1
216,0,4222,216,64,21,16,2,10,1
216,0,4223,216,14,1,8,2,10,1
216,0,4224,216,49,3,5,2,10,1
216,0,4225,216,56,6,10,2,10,1
216,0,4226,216,58,18,21,2,10,1
217,1,4227,217,35,3,2,1,11,1
217,2,4228,217,71,21,3,1,11,1
217,3,4229,217,65,15,10,1,11,1
217,4,4230,217,30,6,1,1,11,1
217,5,4231,217,23,17,14,1,11,1
217,6,4232,217,75,20,16,1,11,1
217,7,4233,217,15,20,12,1,11,1
217,8,4234,217,77,22,7,1,11,1
217,0,4235,217,56,6,5,2,11,1
217,10,4236,217,79,18,20,1,11,1
217,11,4237,217,55,22,9,1,11,1
217,12,4238,217,58,18,22,1,11,1
217,13,4239,217,63,25,21,1,11,1
217,0,4240,217,14,1,8,2,11,1
217,0,4241,217,50,25,18,2,11,1
217,0,4242,217,64,21,19,2,11,1
217,0,4243,217,21,17,13,2,11,1
217,0,4244,217,49,3,6,2,11,1
217,0,4245,217,22,24,11,2,11,1
217,0,4246,217,57,1,4,2,11,1
217,0,4247,217,81,15,15,2,11,1
217,0,4248,217,76,24,17,2,11,1
218,1,4249,218,30,6,3,1,13,1
218,2,4250,218,21,17,4,1,13,1
218,3,4251,218,49,3,7,1,13,1
218,4,4252,218,65,15,11,1,13,1
218,5,4253,218,35,3,1,1,13,1
218,6,4254,218,77,22,15,1,13,1
218,7,4255,218,64,21,8,1,13,1
218,8,4256,218,55,22,2,1,13,1
218,9,4257,218,81,15,13,1,13,1
218,10,4258,218,56,6,17,1,13,1
218,11,4259,218,63,25,19,1,13,1
218,12,4260,218,76,24,18,1,13,1
218,13,4261,218,71,21,9,1,13,1
218,14,4262,218,79,18,20,1,13,1
218,15,4263,218,15,20,14,1,13,1
218,0,4264,218,57,1,5,2,13,1
218,0,4265,218,50,25,21,2,13,1
218,0,4266,218,23,17,6,2,13,1
218,0,4267,218,14,1,10,2,13,1
218,0,4268,218,58,18,22,2,13,1
218,0,4269,218,22,24,12,2,13,1
218,0,4270,218,75,20,16,2,13,1
219,1,4271,219,14,1,6,1,14,1
219,2,4272,219,55,22,1,1,14,1
219,3,4273,219,49,3,2,1,14,1
219,4,4274,219,21,17,3,1,14,1
219,5,4275,219,35,3,4,1,14,1
219,6,4276,219,30,6,9,1,14,1
219,7,4277,219,77,22,7,1,14,1
219,8,4278,219,56,6,10,1,14,1
219,9,4279,219,57,1,5,1,14,1
219,10,4280,219,15,20,16,1,14,1
219,11,4281,219,75,20,15,1,14,1
219,12,4282,219,81,15,18,1,14,1
219,13,4283,219,22,24,11,1,14,1
219,14,4284,219,58,18,22,1,14,1
219,0,4285,219,71,21,14,2,14,1
219,0,4286,219,23,17,8,2,14,1
219,0,4287,219,65,15,12,2,14,1
219,0,4288,219,63,25,19,2,14,1
219,0,4289,219,76,24,13,2,14,1
219,0,4290,219,50,25,20,2,14,1
219,0,4291,219,79,18,21,2,14,1
219,0,4292,219,64,21,17,2,14,1
220,1,4293,220,35,3,1,1,23,1
220,2,4294,220,14,1,10,1,23,1
220,3,4295,220,49,3,4,1,23,1
220,4,4296,220,21,17,14,1,23,1
220,5,4297,220,23,17,11,1,23,1
220,6,4298,220,30,6,9,1,23,1
220,7,4299,220,71,21,7,1,23,1
220,8,4300,220,65,15,12,1,23,1
220,9,4301,220,81,15,13,1,23,1
220,10,4302,220,77,22,18,1,23,1
220,11,4303,220,79,18,19,1,23,1
220,12,4304,220,50,25,20,1,23,1
220,13,4305,220,64,21,17,1,23,1
220,0,4306,220,22,24,5,2,23,1
220,0,4307,220,15,20,3,2,23,1
220,0,4308,220,76,24,6,2,23,1
220,0,4309,220,75,20,16,2,23,1
220,0,4310,220,63,25,21,2,23,1
220,0,4311,220,56,6,8,2,23,1
220,0,4312,220,55,22,15,2,23,1
220,0,4313,220,57,1,2,2,23,1
220,0,4314,220,58,18,0,2,23,1
221,1,4315,221,35,3,2,1,20,1
221,2,4316,221,55,22,10,1,20,1
221,3,4317,221,49,3,3,1,20,1
221,4,4318,221,77,22,7,1,20,1
221,5,4319,221,64,21,15,1,20,1
221,6,4320,221,44,20,11,1,20,1
221,7,4321,221,65,15,16,1,20,1
221,8,4322,221,71,21,13,1,20,1
221,9,4323,221,81,15,19,1,20,1
221,10,4324,221,63,25,20,1,20,1
221,0,4325,221,50,25,21,2,20,1
221,0,4326,221,57,1,1,2,20,1
221,0,4327,221,22,24,9,2,20,1
221,0,4328,221,14,1,6,2,20,1
221,0,4329,221,76,24,12,2,20,1
221,0,4330,221,56,6,14,2,20,1
221,0,4331,221,75,20,17,2,20,1
221,0,4332,221,30,6,5,2,20,1
221,0,4333,221,58,18,18,2,20,1
221,0,4334,221,79,18,22,2,20,1
221,0,4335,221,21,17,4,2,20,1
221,0,4336,221,23,17,8,2,20,1
222,1,4337,222,30,6,2,1,22,1
222,2,4338,222,49,3,6,1,22,1
222,3,4339,222,56,6,3,1,22,1
222,4,4340,222,57,1,4,1,22,1
222,5,4341,222,55,22,7,1,22,1
222,6,4342,222,65,15,8,1,22,1
222,7,4343,222,21,17,9,1,22,1
222,8,4344,222,77,22,5,1,22,1
222,9,4345,222,23,17,13,1,22,1
222,0,4346,222,14,1,11,2,22,1
222,11,4347,222,71,21,17,1,22,1
222,12,4348,222,64,21,16,1,22,1
222,13,4349,222,50,25,21,1,22,1
222,0,4350,222,35,3,1,2,22,1
222,0,4351,222,58,18,20,2,22,1
222,0,4352,222,63,25,22,2,22,1
222,0,4353,222,44,20,10,2,22,1
222,0,4354,222,75,20,15,2,22,1
222,0,4355,222,79,18,19,2,22,1
222,0,4356,222,22,24,12,2,22,1
222,0,4357,222,76,24,14,2,22,1
222,0,4358,222,81,15,0,2,22,1
223,1,4359,223,57,1,5,1,26,1
223,2,4360,223,14,1,6,1,26,1
223,3,4361,223,35,3,1,1,26,1
223,4,4362,223,77,22,8,1,26,1
223,5,4363,223,56,6,7,1,26,1
223,6,4364,223,49,3,3,1,26,1
223,7,4365,223,44,20,9,1,26,1
223,8,4366,223,65,15,14,1,26,1
223,9,4367,223,76,24,11,1,26,1
223,10,4368,223,75,20,15,1,26,1
223,11,4369,223,21,17,17,1,26,1
223,12,4370,223,63,25,21,1,26,1
223,13,4371,223,55,22,10,1,26,1
223,14,4372,223,82,15,18,1,26,1
223,15,4373,223,58,18,20,1,26,1
223,16,4374,223,50,25,22,1,26,1
223,17,4375,223,79,18,19,1,26,1
223,0,4376,223,30,6,2,2,26,1
223,0,4377,223,71,21,4,2,26,1
223,0,4378,223,23,17,16,2,26,1
223,0,4379,223,22,24,12,2,26,1
223,0,4380,223,64,21,13,2,26,1
224,1,4381,224,71,3,2,1,1,1
224,2,4382,224,35,3,1,1,1,1
224,3,4383,224,56,6,3,1,1,1
224,4,4384,224,77,22,7,1,1,1
224,5,4385,224,57,1,5,1,1,1
224,6,4386,224,63,25,10,1,1,1
224,7,4387,224,44,27,11,1,1,1
224,8,4388,224,49,15,9,1,1,1
224,9,4389,224,73,29,18,1,1,1
224,10,4390,224,64,27,20,1,1,1
224,11,4391,224,79,25,15,1,1,1
224,0,4392,224,83,18,17,2,1,1
224,0,4393,224,30,6,4,2,1,1
224,0,4394,224,21,18,16,2,1,1
224,0,4395,224,22,17,8,2,1,1
224,0,4396,224,14,1,13,2,1,1
224,0,4397,224,50,29,12,2,1,1
224,0,4398,224,55,22,6,2,1,1
224,0,4399,224,84,17,19,2,1,1
224,0,4400,224,65,15,14,2,1,1
224,0,4401,224,69,28,21,2,1,1
224,0,4402,224,85,28,22,2,1,1
225,1,4403,225,71,3,1,1,18,1
225,2,4404,225,55,22,5,1,18,1
225,3,4405,225,30,6,4,1,18,1
225,4,4406,225,57,1,7,1,18,1
225,5,4407,225,63,25,11,1,18,1
225,6,4408,225,44,27,15,1,18,1
225,7,4409,225,56,6,10,1,18,1
225,8,4410,225,64,27,22,1,18,1
225,9,4411,225,79,25,16,1,18,1
225,10,4412,225,83,18,18,1,18,1
225,11,4413,225,69,28,19,1,18,1
225,0,4414,225,84,17,6,2,18,1
225,0,4415,225,22,17,2,2,18,1
225,0,4416,225,49,15,9,2,18,1
225,0,4417,225,14,1,14,2,18,1
225,0,4418,225,65,15,12,2,18,1
225,0,4419,225,35,3,3,2,18,1
225,0,4420,225,77,22,8,2,18,1
225,0,4421,225,85,28,20,2,18,1
225,0,4422,225,73,29,17,2,18,1
225,0,4423,225,50,29,13,2,18,1
225,0,4424,225,58,18,21,2,18,1
226,1,4425,226,71,3,1,1,25,1
226,2,4426,226,35,3,3,1,25,1
226,3,4427,226,55,22,4,1,25,1
226,4,4428,226,22,17,6,1,25,1
226,5,4429,226,56,6,10,1,25,1
226,6,4430,226,50,29,7,1,25,1
226,7,4431,226,14,1,9,1,25,1
226,8,4432,226,44,27,12,1,25,1
226,9,4433,226,65,15,17,1,25,1
226,10,4434,226,85,28,22,1,25,1
226,0,4435,226,77,22,5,2,25,1
226,0,4436,226,30,6,2,2,25,1
226,0,4437,226,83,18,19,2,25,1
226,0,4438,226,63,25,16,2,25,1
226,0,4439,226,84,17,15,2,25,1
226,0,4440,226,58,18,14,2,25,1
226,0,4441,226,49,15,11,2,25,1
226,0,4442,226,64,27,18,2,25,1
226,0,4443,226,79,25,13,2,25,1
226,0,4444,226,73,29,20,2,25,1
226,0,4445,226,69,28,21,2,25,1
226,0,4446,226,57,1,8,2,25,1
227,1,4447,227,35,3,2,1,20,1
227,2,4448,227,30,6,3,1,20,1
227,3,4449,227,14,1,6,1,20,1
227,4,4450,227,71,3,1,1,20,1
227,5,4451,227,22,17,5,1,20,1
227,6,4452,227,84,17,11,1,20,1
227,7,4453,227,65,15,12,1,20,1
227,8,4454,227,57,1,9,1,20,1
227,9,4455,227,77,22,8,1,20,1
227,10,4456,227,64,27,17,1,20,1
227,11,4457,227,73,29,20,1,20,1
227,12,4458,227,83,18,19,1,20,1
227,13,4459,227,21,18,18,1,20,1
227,0,4460,227,63,25,14,2,20,1
227,0,4461,227,79,25,16,2,20,1
227,0,4462,227,49,15,10,2,20,1
227,0,4463,227,50,29,13,2,20,1
227,0,4464,227,44,27,15,2,20,1
227,0,4465,227,56,6,7,2,20,1
227,0,4466,227,55,22,4,2,20,1
227,0,4467,227,85,28,21,2,20,1
227,0,4468,227,69,28,22,2,20,1
228,1,4469,228,71,3,2,1,21,1
228,2,4470,228,30,6,1,1,21,1
228,3,4471,228,77,22,7,1,21,1
228,4,4472,228,56,6,6,1,21,1
228,5,4473,228,22,17,9,1,21,1
228,6,4474,228,55,22,5,1,21,1
228,7,4475,228,64,27,17,1,21,1
228,0,4476,228,57,1,11,2,21,1
228,9,4477,228,83,18,18,1,21,1
228,10,4478,228,69,28,21,1,21,1
228,0,4479,228,35,3,3,2,21,1
228,0,4480,228,44,27,13,2,21,1
228,0,4481,228,79,25,16,2,21,1
228,0,4482,228,14,1,4,2,21,1
228,0,4483,228,73,29,20,2,21,1
228,0,4484,228,50,29,14,2,21,1
228,0,4485,228,84,17,12,2,21,1
228,0,4486,228,49,15,10,2,21,1
228,0,4487,228,21,18,19,2,21,1
228,0,4488,228,65,15,15,2,21,1
228,0,4489,228,63,25,8,2,21,1
228,0,4490,228,85,28,22,2,21,1
229,1,4491,229,44,27,14,1,6,1
229,2,4492,229,14,1,5,1,6,1
229,3,4493,229,65,15,13,1,6,1
229,0,4494,229,49,15,9,2,6,1
229,0,4495,229,63,25,11,2,6,1
229,0,4496,229,57,1,8,2,6,1
229,0,4497,229,56,6,7,2,6,1
229,0,4498,229,35,3,10,2,6,1
229,0,4499,229,55,22,3,2,6,1
229,0,4500,229,69,28,21,2,6,1
229,0,4501,229,71,3,2,2,6,1
229,0,4502,229,84,17,16,2,6,1
229,0,4503,229,77,22,4,2,6,1
229,0,4504,229,64,27,17,2,6,1
229,0,4505,229,73,29,20,2,6,1
229,0,4506,229,79,25,15,2,6,1
229,0,4507,229,30,6,1,2,6,1
229,0,4508,229,22,17,6,2,6,1
229,0,4509,229,83,18,19,2,6,1
229,0,4510,229,21,18,18,2,6,1
229,0,4511,229,50,29,12,2,6,1
229,0,4512,229,85,28,22,2,6,1
230,1,4513,230,30,6,3,1,4,1
230,2,4514,230,55,22,4,1,4,1
230,3,4515,230,35,3,2,1,4,1
230,4,4516,230,49,15,11,1,4,1
230,5,4517,230,57,1,10,1,4,1
230,6,4518,230,64,27,17,1,4,1
230,0,4519,230,50,29,13,2,4,1
230,0,4520,230,22,17,7,2,4,1
230,0,4521,230,77,22,5,2,4,1
230,0,4522,230,65,15,9,2,4,1
230,0,4523,230,84,17,15,2,4,1
230,0,4524,230,63,25,12,2,4,1
230,0,4525,230,71,3,1,2,4,1
230,0,4526,230,79,25,16,2,4,1
230,0,4527,230,56,6,6,2,4,1
230,0,4528,230,44,27,8,2,4,1
230,0,4529,230,21,18,19,2,4,1
230,0,4530,230,14,1,14,2,4,1
230,0,4531,230,73,29,20,2,4,1
230,0,4532,230,83,18,18,2,4,1
230,0,4533,230,69,28,21,2,4,1
230,0,4534,230,85,28,22,2,4,1
231,1,4535,231,71,3,1,1,7,1
231,2,4536,231,35,3,2,1,7,1
231,3,4537,231,55,22,4,1,7,1
231,4,4538,231,14,1,10,1,7,1
231,5,4539,231,57,1,6,1,7,1
231,6,4540,231,84,17,9,1,7,1
231,7,4541,231,65,15,15,1,7,1
231,8,4542,231,21,18,16,1,7,1
231,0,4543,231,83,18,19,2,7,1
231,0,4544,231,69,28,20,2,7,1
231,0,4545,231,77,22,7,2,7,1
231,0,4546,231,30,6,3,2,7,1
231,0,4547,231,44,27,11,2,7,1
231,0,4548,231,63,25,14,2,7,1
231,0,4549,231,64,27,18,2,7,1
231,0,4550,231,22,17,8,2,7,1
231,0,4551,231,85,28,22,2,7,1
231,0,4552,231,49,15,12,2,7,1
231,0,4553,231,50,29,13,2,7,1
231,0,4554,231,73,29,21,2,7,1
231,0,4555,231,79,25,17,2,7,1
231,0,4556,231,56,6,5,2,7,1
232,1,4557,232,71,3,2,1,8,1
232,2,4558,232,35,3,6,1,8,1
232,3,4559,232,55,22,3,1,8,1
232,4,4560,232,77,22,4,1,8,1
232,5,4561,232,57,1,5,1,8,1
232,6,4562,232,14,1,7,1,8,1
232,7,4563,232,44,27,9,1,8,1
232,8,4564,232,84,17,8,1,8,1
232,9,4565,232,22,17,10,1,8,1
232,10,4566,232,63,25,13,1,8,1
232,11,4567,232,73,29,19,1,8,1
232,12,4568,232,83,18,18,1,8,1
232,0,4569,232,65,15,16,2,8,1
232,0,4570,232,49,15,12,2,8,1
232,0,4571,232,79,25,14,2,8,1
232,0,4572,232,69,28,20,2,8,1
232,0,4573,232,64,27,11,2,8,1
232,0,4574,232,50,29,15,2,8,1
232,0,4575,232,56,6,22,2,8,1
232,0,4576,232,21,18,17,2,8,1
232,0,4577,232,85,28,21,2,8,1
232,0,4578,232,30,6,1,2,8,1
233,1,4579,233,35,3,2,1,9,1
233,2,4580,233,77,22,7,1,9,1
233,3,4581,233,57,1,4,1,9,1
233,4,4582,233,22,17,6,1,9,1
233,5,4583,233,14,1,9,1,9,1
233,6,4584,233,84,17,8,1,9,1
233,7,4585,233,63,25,14,1,9,1
233,8,4586,233,49,15,11,1,9,1
233,9,4587,233,65,15,13,1,9,1
233,10,4588,233,50,29,15,1,9,1
233,11,4589,233,21,18,18,1,9,1
233,0,4590,233,55,22,5,2,9,1
233,0,4591,233,44,27,16,2,9,1
233,0,4592,233,64,27,17,2,9,1
233,0,4593,233,71,3,1,2,9,1
233,0,4594,233,83,18,19,2,9,1
233,0,4595,233,73,29,20,2,9,1
233,0,4596,233,79,25,12,2,9,1
233,0,4597,233,56,6,10,2,9,1
233,0,4598,233,30,6,3,2,9,1
233,0,4599,233,85,28,21,2,9,1
233,0,4600,233,69,28,22,2,9,1
234,1,4601,234,71,3,1,1,10,1
234,2,4602,234,55,22,5,1,10,1
234,3,4603,234,35,3,6,1,10,1
234,4,4604,234,30,6,3,1,10,1
234,5,4605,234,14,1,7,1,10,1
234,6,4606,234,22,17,9,1,10,1
234,7,4607,234,44,27,12,1,10,1
234,8,4608,234,49,15,13,1,10,1
234,9,4609,234,63,25,15,1,10,1
234,10,4610,234,84,17,10,1,10,1
234,11,4611,234,73,29,19,1,10,1
234,12,4612,234,83,18,18,1,10,1
234,0,4613,234,77,22,2,2,10,1
234,0,4614,234,56,6,8,2,10,1
234,0,4615,234,65,15,14,2,10,1
234,0,4616,234,64,27,11,2,10,1
234,0,4617,234,79,25,16,2,10,1
234,0,4618,234,57,1,4,2,10,1
234,0,4619,234,50,29,17,2,10,1
234,0,4620,234,86,18,0,2,10,1
235,1,4621,235,35,3,3,1,11,1
235,2,4622,235,71,3,2,1,11,1
235,3,4623,235,55,22,5,1,11,1
235,4,4624,235,57,1,7,1,11,1
235,5,4625,235,44,27,11,1,11,1
235,6,4626,235,22,17,13,1,11,1
235,7,4627,235,79,25,14,1,11,1
235,8,4628,235,73,29,18,1,11,1
235,0,4629,235,30,6,1,2,11,1
235,0,4630,235,86,18,20,2,11,1
235,0,4631,235,77,22,6,2,11,1
235,0,4632,235,49,15,10,2,11,1
235,0,4633,235,65,15,8,2,11,1
235,0,4634,235,56,6,4,2,11,1
235,0,4635,235,83,18,19,2,11,1
235,0,4636,235,14,1,9,2,11,1
235,0,4637,235,50,29,17,2,11,1
235,0,4638,235,84,17,12,2,11,1
235,0,4639,235,64,27,15,2,11,1
235,0,4640,235,63,25,16,2,11,1
236,1,4641,236,30,6,3,1,13,1
236,2,4642,236,35,3,1,1,13,1
236,3,4643,236,57,1,6,1,13,1
236,4,4644,236,55,22,7,1,13,1
236,5,4645,236,71,3,2,1,13,1
236,6,4646,236,77,22,5,1,13,1
236,7,4647,236,63,25,13,1,13,1
236,8,4648,236,79,25,17,1,13,1
236,9,4649,236,73,29,18,1,13,1
236,10,4650,236,83,18,19,1,13,1
236,0,4651,236,14,1,4,2,13,1
236,0,4652,236,84,17,8,2,13,1
236,0,4653,236,56,6,9,2,13,1
236,0,4654,236,22,17,10,2,13,1
236,0,4655,236,64,27,15,2,13,1
236,0,4656,236,50,29,16,2,13,1
236,0,4657,236,49,15,11,2,13,1
236,0,4658,236,65,15,12,2,13,1
236,0,4659,236,44,27,14,2,13,1
236,0,4660,236,86,18,0,2,13,1
237,1,4661,237,30,6,3,1,14,1
237,2,4662,237,55,22,6,1,14,1
237,3,4663,237,57,1,4,1,14,1
237,4,4664,237,84,17,9,1,14,1
237,5,4665,237,22,17,10,1,14,1
237,6,4666,237,64,27,14,1,14,1
237,7,4667,237,35,3,2,1,14,1
237,8,4668,237,50,29,15,1,14,1
237,0,4669,237,65,15,12,2,14,1
237,10,4670,237,79,25,16,1,14,1
237,0,4671,237,73,29,19,2,14,1
237,0,4672,237,56,6,7,2,14,1
237,0,4673,237,83,18,18,2,14,1
237,0,4674,237,63,25,17,2,14,1
237,0,4675,237,49,15,13,2,14,1
237,0,4676,237,71,3,1,2,14,1
237,0,4677,237,86,18,20,2,14,1
237,0,4678,237,77,22,8,2,14,1
237,0,4679,237,44,27,11,2,14,1
237,0,4680,237,14,1,5,2,14,1
238,1,4681,238,35,3,2,1,27,1
238,2,4682,238,71,3,1,1,27,1
238,3,4683,238,30,6,4,1,27,1
238,4,4684,238,55,22,3,1,27,1
238,5,4685,238,56,6,6,1,27,1
238,6,4686,238,77,22,5,1,27,1
238,7,4687,238,49,15,11,1,27,1
238,8,4688,238,65,15,12,1,27,1
238,9,4689,238,84,17,10,1,27,1
238,10,4690,238,44,27,15,1,27,1
238,11,4691,238,63,25,13,1,27,1
238,12,4692,238,79,25,14,1,27,1
238,13,4693,238,14,1,8,1,27,1
238,14,4694,238,73,29,17,1,27,1
238,15,4695,238,86,18,20,1,27,1
238,16,4696,238,83,18,19,1,27,1
238,0,4697,238,57,1,7,2,27,1
238,0,4698,238,50,29,16,2,27,1
238,0,4699,238,64,27,18,2,27,1
238,0,4700,238,22,17,9,2,27,1
239,1,4701,239,71,3,2,1,22,1
239,2,4702,239,30,6,3,1,22,1
239,3,4703,239,57,1,5,1,22,1
239,4,4704,239,77,22,4,1,22,1
239,5,4705,239,84,17,10,1,22,1
239,6,4706,239,49,15,7,1,22,1
239,7,4707,239,44,27,12,1,22,1
239,8,4708,239,14,1,8,1,22,1
239,9,4709,239,22,17,11,1,22,1
239,10,4710,239,65,15,13,1,22,1
239,11,4711,239,50,29,17,1,22,1
239,12,4712,239,83,18,18,1,22,1
239,13,4713,239,73,29,19,1,22,1
239,0,4714,239,56,6,6,2,22,1
239,0,4715,239,79,25,14,2,22,1
239,0,4716,239,35,3,1,2,22,1
239,0,4717,239,63,25,15,2,22,1
239,0,4718,239,64,27,16,2,22,1
239,0,4719,239,55,22,9,2,22,1
239,0,4720,239,86,18,20,2,22,1
240,1,4721,240,30,22,2,1,18,1
240,2,4722,240,14,3,3,1,18,1
240,3,4723,240,77,6,5,1,18,1
240,4,4724,240,57,1,7,1,18,1
240,5,4725,240,55,6,6,1,18,1
240,6,4726,240,87,1,9,1,18,1
240,7,4727,240,63,25,12,1,18,1
240,8,4728,240,88,27,15,1,18,1
240,9,4729,240,85,30,22,1,18,1
240,10,4730,240,64,28,25,1,18,1
240,0,4731,240,81,29,13,2,18,1
240,0,4732,240,89,29,21,2,18,1
240,0,4733,240,69,18,18,2,18,1
240,0,4734,240,90,28,23,2,18,1
240,0,4735,240,91,15,19,2,18,1
240,0,4736,240,71,3,1,2,18,1
240,0,4737,240,65,22,4,2,18,1
240,0,4738,240,92,30,20,2,18,1
240,0,4739,240,22,17,16,2,18,1
240,0,4740,240,50,31,24,2,18,1
240,0,4741,240,79,25,11,2,18,1
240,0,4742,240,56,17,8,2,18,1
240,0,4743,240,93,31,26,2,18,1
240,0,4744,240,49,15,14,2,18,1
240,0,4745,240,44,27,10,2,18,1
240,0,4746,240,94,18,17,2,18,1
241,1,4747,241,71,3,2,1,25,1
241,2,4748,241,55,6,6,1,25,1
241,3,4749,241,30,22,3,1,25,1
241,4,4750,241,65,22,11,1,25,1
241,5,4751,241,49,15,9,1,25,1
241,6,4752,241,77,6,8,1,25,1
241,7,4753,241,44,27,18,1,25,1
241,8,4754,241,79,25,15,1,25,1
241,9,4755,241,93,31,20,1,25,1
241,0,4756,241,64,28,25,2,25,1
241,0,4757,241,90,28,24,2,25,1
241,0,4758,241,63,25,7,2,25,1
241,0,4759,241,88,27,19,2,25,1
241,0,4760,241,94,18,16,2,25,1
241,0,4761,241,81,29,12,2,25,1
241,0,4762,241,89,29,26,2,25,1
241,0,4763,241,22,17,10,2,25,1
241,0,4764,241,50,31,14,2,25,1
241,0,4765,241,14,3,1,2,25,1
241,0,4766,241,87,1,17,2,25,1
241,0,4767,241,56,17,4,2,25,1
241,0,4768,241,85,30,22,2,25,1
241,0,4769,241,57,1,5,2,25,1
241,0,4770,241,92,30,23,2,25,1
241,0,4771,241,91,15,21,2,25,1
241,0,4772,241,69,18,13,2,25,1
242,1,4773,242,71,3,4,1,21,1
242,2,4774,242,55,6,5,1,21,1
242,3,4775,242,77,6,2,1,21,1
242,4,4776,242,14,3,3,1,21,1
242,5,4777,242,57,1,6,1,21,1
242,6,4778,242,49,15,14,1,21,1
242,7,4779,242,65,22,8,1,21,1
242,8,4780,242,56,17,7,1,21,1
242,9,4781,242,44,27,12,1,21,1
242,10,4782,242,95,1,9,1,21,1
242,11,4783,242,88,27,16,1,21,1
242,12,4784,242,94,18,18,1,21,1
242,13,4785,242,81,29,11,1,21,1
242,14,4786,242,69,18,20,1,21,1
242,0,4787,242,64,28,26,2,21,1
242,0,4788,242,90,28,25,2,21,1
242,0,4789,242,91,15,21,2,21,1
242,0,4790,242,92,30,22,2,21,1
242,0,4791,242,93,31,23,2,21,1
242,0,4792,242,22,17,10,2,21,1
242,0,4793,242,79,25,15,2,21,1
242,0,4794,242,63,25,13,2,21,1
242,0,4795,242,85,30,24,2,21,1
242,0,4796,242,50,31,17,2,21,1
242,0,4797,242,89,29,19,2,21,1
242,0,4798,242,30,22,1,2,21,1
243,1,4799,243,30,22,1,1,4,1
243,2,4800,243,65,22,7,1,4,1
243,3,4801,243,77,6,3,1,4,1
243,4,4802,243,71,3,5,1,4,1
243,5,4803,243,56,17,6,1,4,1
243,6,4804,243,44,27,15,1,4,1
243,7,4805,243,22,17,8,1,4,1
243,8,4806,243,49,15,12,1,4,1
243,9,4807,243,84,27,11,1,4,1
243,10,4808,243,63,25,13,1,4,1
243,11,4809,243,81,29,14,1,4,1
243,12,4810,243,50,31,16,1,4,1
243,13,4811,243,91,15,20,1,4,1
243,14,4812,243,94,18,19,1,4,1
243,15,4813,243,93,31,22,1,4,1
243,0,4814,243,79,25,17,2,4,1
243,0,4815,243,14,3,4,2,4,1
243,0,4816,243,57,1,9,2,4,1
243,0,4817,243,89,29,18,2,4,1
243,0,4818,243,92,30,24,2,4,1
243,0,4819,243,90,28,25,2,4,1
243,0,4820,243,55,6,2,2,4,1
243,0,4821,243,69,18,21,2,4,1
243,0,4822,243,95,1,10,2,4,1
243,0,4823,243,64,28,26,2,4,1
243,0,4824,243,85,30,23,2,4,1
244,1,4825,244,30,22,2,1,6,1
244,2,4826,244,71,3,1,1,6,1
244,3,4827,244,77,6,4,1,6,1
244,4,4828,244,65,22,7,1,6,1
244,5,4829,244,87,1,10,1,6,1
244,6,4830,244,49,15,14,1,6,1
244,7,4831,244,94,18,18,1,6,1
244,8,4832,244,96,15,19,1,6,1
244,9,4833,244,81,29,13,1,6,1
244,10,4834,244,64,28,22,1,6,1
244,0,4835,244,69,18,16,2,6,1
244,0,4836,244,44,27,12,2,6,1
244,0,4837,244,63,25,17,2,6,1
244,0,4838,244,22,17,11,2,6,1
244,0,4839,244,92,30,21,2,6,1
244,0,4840,244,55,6,5,2,6,1
244,0,4841,244,84,27,8,2,6,1
244,0,4842,244,89,29,26,2,6,1
244,0,4843,244,79,25,15,2,6,1
244,0,4844,244,85,30,25,2,6,1
244,0,4845,244,56,17,9,2,6,1
244,0,4846,244,14,3,3,2,6,1
244,0,4847,244,90,28,24,2,6,1
244,0,4848,244,57,1,6,2,6,1
244,0,4849,244,50,31,23,2,6,1
244,0,4850,244,93,31,20,2,6,1
245,1,4851,245,55,6,5,1,7,1
245,2,4852,245,22,17,9,1,7,1
245,3,4853,245,56,17,8,1,7,1
245,4,4854,245,44,27,11,1,7,1
245,5,4855,245,30,22,1,1,7,1
245,6,4856,245,81,29,13,1,7,1
245,7,4857,245,63,25,15,1,7,1
245,8,4858,245,69,18,19,1,7,1
245,9,4859,245,89,29,22,1,7,1
245,0,4860,245,84,27,14,2,7,1
245,0,4861,245,77,6,4,2,7,1
245,0,4862,245,94,18,17,2,7,1
245,0,4863,245,90,28,23,2,7,1
245,0,4864,245,71,3,2,2,7,1
245,0,4865,245,87,1,10,2,7,1
245,0,4866,245,79,25,16,2,7,1
245,0,4867,245,92,30,20,2,7,1
245,0,4868,245,49,15,12,2,7,1
245,0,4869,245,64,28,24,2,7,1
245,0,4870,245,96,15,18,2,7,1
245,0,4871,245,85,30,21,2,7,1
245,0,4872,245,14,3,3,2,7,1
245,0,4873,245,65,22,6,2,7,1
245,0,4874,245,57,1,7,2,7,1
246,1,4875,246,30,22,2,1,8,1
246,2,4876,246,71,3,1,1,8,1
246,3,4877,246,14,3,3,1,8,1
246,4,4878,246,84,27,9,1,8,1
