ending_position,raceId,curcuit_id,driverId,constructorId,starting_position,finish_status,train_test,resultId
4,963,2,8,6,6,1,1,23250
5,963,2,822,3,11,1,1,23251
6,963,2,815,10,7,1,1,23252
7,963,2,4,1,22,1,1,23253
8,963,2,807,10,8,1,1,23254
9,963,2,18,1,9,1,1,23255
10,963,2,835,4,19,1,1,23256
11,963,2,832,5,16,1,1,23257
12,963,2,828,15,17,1,1,23258
13,963,2,13,3,10,1,1,23259
14,963,2,826,5,15,1,1,23260
15,963,2,836,209,21,1,1,23261
16,963,2,839,209,20,1,1,23262
0,963,2,831,15,18,2,1,23263
0,963,2,1,131,1,2,1,23264
0,963,2,821,210,13,2,1,23265
0,963,2,825,4,14,2,1,23266
0,963,2,154,210,12,2,1,23267
0,963,2,20,6,5,2,1,23268
1,964,22,3,131,1,1,1,23269
2,964,22,830,9,3,1,1,23270
3,964,22,1,131,2,1,1,23271
4,964,22,20,6,6,1,1,23272
5,964,22,8,6,8,1,1,23273
6,964,22,817,9,4,1,1,23274
7,964,22,815,10,5,1,1,23275
8,964,22,807,10,9,1,1,23276
9,964,22,13,3,12,1,1,23277
10,964,22,822,3,11,1,1,23278
11,964,22,154,210,7,1,1,23279
12,964,22,835,4,16,1,1,23280
13,964,22,826,5,13,1,1,23281
14,964,22,825,4,17,1,1,23282
15,964,22,828,15,18,1,1,23283
16,964,22,4,1,15,1,1,23284
17,964,22,832,5,14,1,1,23285
18,964,22,18,1,22,1,1,23286
19,964,22,831,15,19,1,1,23287
20,964,22,821,210,10,1,1,23288
21,964,22,839,209,20,1,1,23289
22,964,22,836,209,21,1,1,23290
1,965,69,1,131,1,1,1,23291
2,965,69,3,131,2,1,1,23292
3,965,69,817,9,3,1,1,23293
4,965,69,20,6,6,1,1,23294
5,965,69,4,1,12,1,1,23295
6,965,69,832,5,10,1,1,23296
7,965,69,13,3,9,1,1,23297
8,965,69,815,10,11,1,1,23298
9,965,69,18,1,19,1,1,23299
10,965,69,154,210,17,1,1,23300
11,965,69,826,5,13,1,1,23301
12,965,69,825,4,18,1,1,23302
13,965,69,835,4,15,1,1,23303
14,965,69,828,15,16,1,1,23304
15,965,69,831,15,21,1,1,23305
16,965,69,822,3,8,1,1,23306
17,965,69,836,209,20,1,1,23307
18,965,69,839,209,22,1,1,23308
0,965,69,8,6,5,2,1,23309
0,965,69,830,9,4,2,1,23310
0,965,69,821,210,14,2,1,23311
0,965,69,807,10,7,2,1,23312
1,966,32,1,131,1,1,1,23313
2,966,32,3,131,2,1,1,23314
3,966,32,817,9,4,1,1,23315
4,966,32,830,9,3,1,1,23316
5,966,32,20,6,7,1,1,23317
6,966,32,8,6,6,1,1,23318
7,966,32,807,10,5,1,1,23319
8,966,32,822,3,8,1,1,23320
9,966,32,13,3,9,1,1,23321
10,966,32,815,10,12,1,1,23322
11,966,32,828,15,15,1,1,23323
12,966,32,18,1,13,1,1,23324
13,966,32,4,1,11,1,1,23325
14,966,32,835,4,21,1,1,23326
15,966,32,831,15,19,1,1,23327
16,966,32,832,5,10,1,1,23328
17,966,32,825,4,14,1,1,23329
18,966,32,826,5,18,1,1,23330
19,966,32,821,210,17,1,1,23331
20,966,32,154,210,22,1,1,23332
21,966,32,839,209,20,1,1,23333
0,966,32,836,209,16,2,1,23334
1,967,18,1,131,1,1,1,23335
2,967,18,3,131,2,1,1,23336
3,967,18,830,9,4,1,1,23337
4,967,18,815,10,9,1,1,23338
5,967,18,20,6,5,1,1,23339
6,967,18,832,5,15,1,1,23340
7,967,18,807,10,8,1,1,23341
8,967,18,817,9,6,1,1,23342
9,967,18,831,15,21,1,1,23343
10,967,18,4,1,10,1,1,23344
11,967,18,822,3,11,1,1,23345
12,967,18,839,209,22,1,1,23346
13,967,18,826,5,14,1,1,23347
14,967,18,825,4,18,1,1,23348
15,967,18,836,209,19,1,1,23349
16,967,18,18,1,17,1,1,23350
0,967,18,821,210,12,2,1,23351
0,967,18,13,3,13,2,1,23352
0,967,18,835,4,16,2,1,23353
0,967,18,8,6,3,2,1,23354
0,967,18,828,15,20,2,1,23355
0,967,18,154,210,7,2,1,23356
1,968,24,1,131,1,1,1,23357
2,968,24,3,131,2,1,1,23358
3,968,24,20,6,5,1,1,23359
4,968,24,830,9,6,1,1,23360
5,968,24,817,9,3,1,1,23361
6,968,24,8,6,4,1,1,23362
7,968,24,807,10,7,1,1,23363
8,968,24,815,10,8,1,1,23364
9,968,24,13,3,10,1,1,23365
10,968,24,4,1,9,1,1,23366
11,968,24,154,210,14,1,1,23367
12,968,24,821,210,13,1,1,23368
13,968,24,839,209,20,1,1,23369
14,968,24,836,209,16,1,1,23370
15,968,24,828,15,22,1,1,23371
16,968,24,831,15,19,1,1,23372
17,968,24,835,4,15,1,1,23373
0,968,24,832,5,21,2,1,23374
0,968,24,826,5,17,2,1,23375
0,968,24,18,1,12,2,1,23376
0,968,24,822,3,11,2,1,23377
0,968,24,825,4,18,2,1,23378
1,969,1,20,6,2,1,1,23379
2,969,1,1,131,1,1,1,23380
3,969,1,822,131,3,1,1,23381
4,969,1,8,6,4,1,1,23382
5,969,1,830,9,5,1,1,23383
6,969,1,13,3,7,1,1,23384
7,969,1,815,10,10,1,1,23385
8,969,1,832,5,8,1,1,23386
9,969,1,826,5,9,1,1,23387
10,969,1,839,10,13,1,1,23388
11,969,1,807,4,11,1,1,23389
12,969,1,841,15,16,1,1,23390
13,969,1,838,1,18,1,1,23391
0,969,1,4,1,12,2,1,23392
0,969,1,825,210,17,2,1,23393
0,969,1,840,3,20,2,1,23394
0,969,1,817,9,0,2,1,23395
0,969,1,828,15,14,2,1,23396
0,969,1,835,4,19,2,1,23397
0,969,1,154,210,6,2,1,23398
1,970,17,1,131,1,1,1,23399
2,970,17,20,6,2,1,1,23400
3,970,17,830,9,16,1,1,23401
4,970,17,817,9,5,1,1,23402
5,970,17,8,6,4,1,1,23403
6,970,17,822,131,3,1,1,23404
7,970,17,832,5,11,1,1,23405
8,970,17,825,210,12,1,1,23406
9,970,17,815,10,8,1,1,23407
10,970,17,839,10,17,1,1,23408
11,970,17,154,210,19,1,1,23409
12,970,17,807,4,7,1,1,23410
13,970,17,835,4,20,1,1,23411
14,970,17,13,3,6,1,1,23412
15,970,17,828,15,14,1,1,23413
0,970,17,4,1,13,2,1,23414
0,970,17,826,5,9,2,1,23415
0,970,17,838,1,15,2,1,23416
0,970,17,841,15,18,2,1,23417
0,970,17,840,3,10,2,1,23418
1,971,3,20,6,3,1,1,23419
2,971,3,1,131,2,1,1,23420
3,971,3,822,131,1,1,1,23421
4,971,3,8,6,5,1,1,23422
5,971,3,817,9,4,1,1,23423
6,971,3,13,3,8,1,1,23424
7,971,3,815,10,18,1,1,23425
8,971,3,154,210,9,1,1,23426
9,971,3,807,4,7,1,1,23427
10,971,3,839,10,14,1,1,23428
11,971,3,836,15,13,1,1,23429
12,971,3,826,5,11,1,1,23430
13,971,3,835,4,10,1,1,23431
0,971,3,4,1,15,2,1,23432
0,971,3,828,15,19,2,1,23433
0,971,3,832,5,16,2,1,23434
0,971,3,840,3,12,2,1,23435
0,971,3,830,9,6,2,1,23436
0,971,3,825,210,20,2,1,23437
0,971,3,838,1,17,2,1,23438
1,972,71,822,131,3,1,1,23439
2,972,71,20,6,1,1,1,23440
3,972,71,8,6,2,1,1,23441
4,972,71,1,131,4,1,1,23442
5,972,71,830,9,7,1,1,23443
6,972,71,815,10,9,1,1,23444
7,972,71,839,10,10,1,1,23445
8,972,71,807,4,8,1,1,23446
9,972,71,13,3,6,1,1,23447
10,972,71,832,5,14,1,1,23448
11,972,71,840,3,11,1,1,23449
12,972,71,826,5,12,1,1,23450
13,972,71,825,210,13,1,1,23451
14,972,71,838,1,20,1,1,23452
15,972,71,828,15,18,1,1,23453
16,972,71,836,15,17,1,1,23454
0,972,71,817,9,5,2,1,23455
0,972,71,835,4,16,2,1,23456
0,972,71,154,210,19,2,1,23457
0,972,71,4,1,15,2,1,23458
1,973,4,1,131,1,1,1,23459
2,973,4,20,6,2,1,1,23460
3,973,4,817,9,6,1,1,23461
4,973,4,815,10,8,1,1,23462
5,973,4,839,10,10,1,1,23463
6,973,4,807,4,13,1,1,23464
7,973,4,832,5,12,1,1,23465
8,973,4,836,15,15,1,1,23466
9,973,4,826,5,19,1,1,23467
10,973,4,154,210,14,1,1,23468
11,973,4,828,15,16,1,1,23469
12,973,4,4,1,7,1,1,23470
13,973,4,13,3,9,1,1,23471
14,973,4,825,210,11,1,1,23472
15,973,4,835,4,17,1,1,23473
16,973,4,840,3,18,1,1,23474
0,973,4,822,131,3,2,1,23475
0,973,4,838,1,20,2,1,23476
0,973,4,830,9,5,2,1,23477
0,973,4,8,6,4,2,1,23478
1,974,6,20,6,2,1,1,23479
2,974,6,8,6,1,1,1,23480
3,974,6,817,9,5,1,1,23481
4,974,6,822,131,3,1,1,23482
5,974,6,830,9,4,1,1,23483
6,974,6,832,5,6,1,1,23484
7,974,6,1,131,13,1,1,23485
8,974,6,154,210,8,1,1,23486
9,974,6,13,3,14,1,1,23487
10,974,6,825,210,11,1,1,23488
11,974,6,835,4,16,1,1,23489
12,974,6,839,10,15,1,1,23490
13,974,6,815,10,7,1,1,23491
0,974,6,826,5,9,2,1,23492
0,974,6,840,3,17,2,1,23493
0,974,6,838,1,12,2,1,23494
0,974,6,828,15,19,2,1,23495
0,974,6,18,1,20,2,1,23496
0,974,6,836,15,18,2,1,23497
0,974,6,807,4,10,2,1,23498
1,975,7,1,131,1,1,1,23499
2,975,7,822,131,3,1,1,23500
3,975,7,817,9,6,1,1,23501
4,975,7,20,6,2,1,1,23502
5,975,7,815,10,8,1,1,23503
6,975,7,839,10,9,1,1,23504
7,975,7,8,6,4,1,1,23505
8,975,7,807,4,10,1,1,23506
9,975,7,840,3,17,1,1,23507
10,975,7,154,210,14,1,1,23508
11,975,7,835,4,15,1,1,23509
12,975,7,825,210,18,1,1,23510
13,975,7,828,15,19,1,1,23511
14,975,7,838,1,16,1,1,23512
15,975,7,836,15,20,1,1,23513
0,975,7,4,1,12,2,1,23514
0,975,7,826,5,11,2,1,23515
0,975,7,830,9,5,2,1,23516
0,975,7,13,3,7,2,1,23517
0,975,7,832,5,13,2,1,23518
1,976,73,817,9,10,1,1,23519
2,976,73,822,131,2,1,1,23520
3,976,73,840,3,8,1,1,23521
4,976,73,20,6,4,1,1,23522
5,976,73,1,131,1,1,1,23523
6,976,73,839,10,7,1,1,23524
7,976,73,825,210,12,1,1,23525
8,976,73,832,5,15,1,1,23526
9,976,73,4,1,19,1,1,23527
10,976,73,836,15,14,1,1,23528
11,976,73,828,15,17,1,1,23529
12,976,73,838,1,18,1,1,23530
13,976,73,154,210,16,1,1,23531
0,976,73,8,6,3,2,1,23532
0,976,73,815,10,6,2,1,23533
0,976,73,13,3,9,2,1,23534
0,976,73,807,4,13,2,1,23535
0,976,73,830,9,5,2,1,23536
0,976,73,826,5,11,2,1,23537
0,976,73,835,4,20,2,1,23538
0,841,1,24,164,0,2,1,23539
0,841,1,39,164,0,2,1,23540
0,846,6,815,15,0,2,1,23541
1,977,70,822,131,1,1,1,23542
2,977,70,20,6,2,1,1,23543
3,977,70,817,9,4,1,1,23544
4,977,70,1,131,8,1,1,23545
5,977,70,8,6,3,1,1,23546
6,977,70,154,210,6,1,1,23547
7,977,70,815,10,7,1,1,23548
8,977,70,839,10,9,1,1,23549
9,977,70,13,3,17,1,1,23550
10,977,70,840,3,18,1,1,23551
11,977,70,835,4,16,1,1,23552
12,977,70,838,1,13,1,1,23553
13,977,70,807,4,11,1,1,23554
14,977,70,836,15,20,1,1,23555
15,977,70,828,15,19,1,1,23556
16,977,70,826,5,14,1,1,23557
0,977,70,832,5,10,2,1,23558
0,977,70,825,210,15,2,1,23559
0,977,70,4,1,12,2,1,23560
0,977,70,830,9,5,2,1,23561
1,978,9,1,131,1,1,1,23562
2,978,9,822,131,9,1,1,23563
3,978,9,8,6,2,1,1,23564
4,978,9,830,9,4,1,1,23565
5,978,9,817,9,19,1,1,23566
6,978,9,807,4,5,1,1,23567
7,978,9,20,6,3,1,1,23568
8,978,9,839,10,7,1,1,23569
9,978,9,815,10,6,1,1,23570
10,978,9,13,3,14,1,1,23571
11,978,9,838,1,8,1,1,23572
12,978,9,825,210,16,1,1,23573
13,978,9,154,210,10,1,1,23574
14,978,9,828,15,18,1,1,23575
15,978,9,826,5,12,1,1,23576
16,978,9,840,3,15,1,1,23577
17,978,9,836,15,17,1,1,23578
0,978,9,4,1,20,2,1,23579
0,978,9,832,5,13,2,1,23580
0,978,9,835,4,11,2,1,23581
1,979,11,20,6,1,1,1,23582
2,979,11,8,6,2,1,1,23583
3,979,11,822,131,3,1,1,23584
4,979,11,1,131,4,1,1,23585
5,979,11,830,9,5,1,1,23586
6,979,11,4,1,7,1,1,23587
7,979,11,832,5,9,1,1,23588
8,979,11,815,10,13,1,1,23589
9,979,11,839,10,11,1,1,23590
10,979,11,838,1,8,1,1,23591
11,979,11,826,5,16,1,1,23592
12,979,11,835,4,10,1,1,23593
13,979,11,825,210,15,1,1,23594
14,979,11,840,3,17,1,1,23595
15,979,11,836,15,18,1,1,23596
16,979,11,828,15,20,1,1,23597
0,979,11,807,4,12,2,1,23598
0,979,11,814,3,19,2,1,23599
0,979,11,154,210,14,2,1,23600
0,979,11,817,9,6,2,1,23601
1,980,13,1,131,1,1,1,23602
2,980,13,20,6,2,1,1,23603
3,980,13,817,9,6,1,1,23604
4,980,13,8,6,4,1,1,23605
5,980,13,822,131,3,1,1,23606
6,980,13,807,4,7,1,1,23607
7,980,13,154,210,11,1,1,23608
8,980,13,13,3,16,1,1,23609
9,980,13,839,10,9,1,1,23610
10,980,13,832,5,13,1,1,23611
11,980,13,840,3,15,1,1,23612
12,980,13,826,5,19,1,1,23613
13,980,13,835,4,14,1,1,23614
14,980,13,838,1,20,1,1,23615
15,980,13,825,210,12,1,1,23616
16,980,13,828,15,17,1,1,23617
0,980,13,815,10,8,2,1,23618
0,980,13,4,1,10,2,1,23619
0,980,13,830,9,5,2,1,23620
0,980,13,836,15,18,2,1,23621
1,981,14,1,131,1,1,1,23622
2,981,14,822,131,4,1,1,23623
3,981,14,20,6,6,1,1,23624
4,981,14,817,9,16,1,1,23625
5,981,14,8,6,5,1,1,23626
6,981,14,839,10,3,1,1,23627
7,981,14,840,3,2,1,1,23628
8,981,14,13,3,7,1,1,23629
9,981,14,815,10,10,1,1,23630
10,981,14,830,9,13,1,1,23631
11,981,14,825,210,9,1,1,23632
12,981,14,826,5,8,1,1,23633
13,981,14,807,4,14,1,1,23634
14,981,14,832,5,15,1,1,23635
15,981,14,154,210,20,1,1,23636
16,981,14,836,15,12,1,1,23637
0,981,14,4,1,19,2,1,23638
0,981,14,828,15,11,2,1,23639
0,981,14,838,1,18,2,1,23640
0,981,14,835,4,17,2,1,23641
1,982,15,1,131,5,1,1,23642
2,982,15,817,9,3,1,1,23643
3,982,15,822,131,6,1,1,23644
4,982,15,832,5,10,1,1,23645
5,982,15,815,10,12,1,1,23646
6,982,15,835,4,11,1,1,23647
7,982,15,838,1,9,1,1,23648
8,982,15,840,3,18,1,1,23649
9,982,15,154,210,15,1,1,23650
10,982,15,839,10,14,1,1,23651
11,982,15,13,3,17,1,1,23652
12,982,15,836,15,19,1,1,23653
0,982,15,825,210,16,2,1,23654
0,982,15,807,4,7,2,1,23655
0,982,15,828,15,20,2,1,23656
0,982,15,826,5,13,2,1,23657
0,982,15,4,1,8,2,1,23658
0,982,15,20,6,1,2,1,23659
0,982,15,830,9,2,2,1,23660
0,982,15,8,6,4,2,1,23661
1,983,2,830,9,3,1,1,23662
2,983,2,1,131,1,1,1,23663
3,983,2,817,9,4,1,1,23664
4,983,2,20,6,20,1,1,23665
5,983,2,822,131,5,1,1,23666
6,983,2,815,10,9,1,1,23667
7,983,2,838,1,7,1,1,23668
8,983,2,840,3,13,1,1,23669
9,983,2,13,3,11,1,1,23670
10,983,2,839,10,6,1,1,23671
11,983,2,4,1,10,1,1,23672
12,983,2,825,210,17,1,1,23673
13,983,2,154,210,16,1,1,23674
14,983,2,842,5,15,1,1,23675
15,983,2,835,4,12,1,1,23676
16,983,2,807,4,8,1,1,23677
17,983,2,836,15,18,1,1,23678
18,983,2,828,15,19,1,1,23679
0,983,2,832,5,14,2,1,23680
0,983,2,8,6,0,2,1,23681
1,984,22,1,131,1,1,1,23682
2,984,22,830,9,4,1,1,23683
3,984,22,817,9,3,1,1,23684
4,984,22,822,131,6,1,1,23685
5,984,22,8,6,10,1,1,23686
6,984,22,839,10,5,1,1,23687
7,984,22,815,10,7,1,1,23688
8,984,22,825,210,12,1,1,23689
9,984,22,154,210,13,1,1,23690
10,984,22,13,3,8,1,1,23691
11,984,22,4,1,20,1,1,23692
12,984,22,835,4,18,1,1,23693
13,984,22,842,5,14,1,1,23694
14,984,22,838,1,9,1,1,23695
15,984,22,836,15,17,1,1,23696
0,984,22,840,3,15,2,1,23697
0,984,22,807,4,11,2,1,23698
0,984,22,828,15,16,2,1,23699
0,984,22,20,6,2,2,1,23700
0,984,22,832,5,19,2,1,23701
1,985,69,1,131,1,1,1,23702
2,985,69,20,6,2,1,1,23703
3,985,69,8,6,5,1,1,23704
4,985,69,830,9,16,1,1,23705
5,985,69,822,131,3,1,1,23706
6,985,69,839,10,6,1,1,23707
7,985,69,832,4,7,1,1,23708
8,985,69,815,10,9,1,1,23709
9,985,69,13,3,10,1,1,23710
10,985,69,826,5,11,1,1,23711
11,985,69,840,3,15,1,1,23712
12,985,69,838,1,20,1,1,23713
13,985,69,843,5,19,1,1,23714
14,985,69,154,210,12,1,1,23715
15,985,69,828,15,13,1,1,23716
16,985,69,825,210,17,1,1,23717
0,985,69,4,1,8,2,1,23718
0,985,69,817,9,4,2,1,23719
0,985,69,836,15,14,2,1,23720
0,985,69,807,4,18,2,1,23721
1,986,32,830,9,2,1,1,23722
2,986,32,822,131,4,1,1,23723
3,986,32,8,6,5,1,1,23724
4,986,32,20,6,1,1,1,23725
5,986,32,839,10,6,1,1,23726
6,986,32,840,3,11,1,1,23727
7,986,32,815,10,9,1,1,23728
8,986,32,825,210,14,1,1,23729
9,986,32,1,131,3,1,1,23730
10,986,32,4,1,18,1,1,23731
11,986,32,13,3,10,1,1,23732
12,986,32,838,1,19,1,1,23733
13,986,32,842,5,20,1,1,23734
14,986,32,836,15,13,1,1,23735
15,986,32,154,210,15,1,1,23736
0,986,32,832,4,8,2,1,23737
0,986,32,828,15,12,2,1,23738
0,986,32,843,5,17,2,1,23739
0,986,32,807,4,7,2,1,23740
0,986,32,817,9,16,2,1,23741
1,987,18,20,6,2,1,1,23742
2,987,18,822,131,1,1,1,23743
3,987,18,8,6,3,1,1,23744
4,987,18,1,131,20,1,1,23745
5,987,18,830,9,4,1,1,23746
6,987,18,817,9,14,1,1,23747
7,987,18,13,3,9,1,1,23748
8,987,18,4,1,6,1,1,23749
9,987,18,815,10,5,1,1,23750
10,987,18,807,4,7,1,1,23751
11,987,18,832,4,8,1,1,23752
12,987,18,842,5,19,1,1,23753
13,987,18,828,15,17,1,1,23754
14,987,18,836,15,15,1,1,23755
15,987,18,154,210,11,1,1,23756
16,987,18,840,3,16,1,1,23757
0,987,18,843,5,18,2,1,23758
0,987,18,839,10,10,2,1,23759
0,987,18,838,1,12,2,1,23760
0,987,18,825,210,13,2,1,23761
1,988,24,822,131,1,1,1,23762
2,988,24,1,131,2,1,1,23763
3,988,24,20,6,3,1,1,23764
4,988,24,8,6,5,1,1,23765
5,988,24,830,9,6,1,1,23766
6,988,24,807,4,7,1,1,23767
7,988,24,815,10,8,1,1,23768
8,988,24,839,10,9,1,1,23769
9,988,24,4,1,11,1,1,23770
10,988,24,13,3,10,1,1,23771
11,988,24,154,210,16,1,1,23772
12,988,24,838,1,13,1,1,23773
13,988,24,825,210,14,1,1,23774
14,988,24,836,15,18,1,1,23775
15,988,24,843,5,20,1,1,23776
16,988,24,842,5,17,1,1,23777
17,988,24,828,15,19,1,1,23778
18,988,24,840,3,15,1,1,23779
0,988,24,832,4,12,2,1,23780
0,988,24,817,9,4,2,1,23781
1,989,1,20,6,3,1,1,23782
2,989,1,1,131,1,1,1,23783
3,989,1,8,6,2,1,1,23784
4,989,1,817,9,8,1,1,23785
5,989,1,4,1,10,1,1,23786
6,989,1,830,9,4,1,1,23787
7,989,1,807,4,7,1,1,23788
8,989,1,822,131,15,1,1,23789
9,989,1,838,1,11,1,1,23790
10,989,1,832,4,9,1,1,23791
11,989,1,815,10,12,1,1,23792
12,989,1,839,10,14,1,1,23793
13,989,1,844,15,18,1,1,23794
14,989,1,840,3,13,1,1,23795
15,989,1,843,5,16,1,1,23796
0,989,1,154,210,6,2,1,23797
0,989,1,825,210,5,2,1,23798
0,989,1,842,5,20,2,1,23799
0,989,1,828,15,17,2,1,23800
0,989,1,845,3,19,2,1,23801
1,990,3,20,6,1,1,1,23802
2,990,3,822,131,3,1,1,23803
3,990,3,1,131,9,1,1,23804
4,990,3,842,5,5,1,1,23805
5,990,3,825,210,6,1,1,23806
6,990,3,807,4,7,1,1,23807
7,990,3,4,1,13,1,1,23808
8,990,3,838,1,14,1,1,23809
9,990,3,828,15,17,1,1,23810
10,990,3,839,10,8,1,1,23811
11,990,3,832,4,10,1,1,23812
12,990,3,844,15,19,1,1,23813
13,990,3,154,210,16,1,1,23814
14,990,3,840,3,20,1,1,23815
15,990,3,845,3,18,1,1,23816
16,990,3,815,10,12,1,1,23817
17,990,3,843,5,11,1,1,23818
0,990,3,8,6,2,2,1,23819
0,990,3,830,9,15,2,1,23820
0,990,3,817,9,4,2,1,23821
1,991,17,817,9,6,1,1,23822
2,991,17,822,131,3,1,1,23823
3,991,17,8,6,2,1,1,23824
4,991,17,1,131,4,1,1,23825
5,991,17,830,9,5,1,1,23826
6,991,17,807,4,7,1,1,23827
7,991,17,4,1,13,1,1,23828
8,991,17,20,6,1,1,1,23829
9,991,17,832,4,9,1,1,23830
10,991,17,825,210,11,1,1,23831
11,991,17,839,10,12,1,1,23832
12,991,17,815,10,8,1,1,23833
13,991,17,838,1,14,1,1,23834
14,991,17,840,3,18,1,1,23835
15,991,17,845,3,16,1,1,23836
16,991,17,828,15,20,1,1,23837
17,991,17,154,210,10,1,1,23838
18,991,17,842,5,17,1,1,23839
19,991,17,844,15,19,1,1,23840
0,991,17,843,5,15,2,1,23841
1,992,73,1,131,2,1,1,23842
2,992,73,8,6,6,1,1,23843
3,992,73,815,10,8,1,1,23844
4,992,73,20,6,1,1,1,23845
5,992,73,832,4,9,1,1,23846
6,992,73,844,15,13,1,1,23847
7,992,73,4,1,12,1,1,23848
8,992,73,840,3,10,1,1,23849
9,992,73,838,1,16,1,1,23850
10,992,73,843,5,19,1,1,23851
11,992,73,828,15,18,1,1,23852
12,992,73,842,5,17,1,1,23853
13,992,73,825,210,15,1,1,23854
0,992,73,822,131,3,2,1,23855
0,992,73,154,210,20,2,1,23856
0,992,73,830,9,5,2,1,23857
0,992,73,817,9,4,2,1,23858
0,992,73,807,4,14,2,1,23859
0,992,73,839,10,7,2,1,23860
0,992,73,845,3,11,2,1,23861
1,993,4,1,131,1,1,1,23862
2,993,4,822,131,2,1,1,23863
3,993,4,830,9,5,1,1,23864
4,993,4,20,6,3,1,1,23865
5,993,4,817,9,6,1,1,23866
6,993,4,825,210,7,1,1,23867
7,993,4,832,4,9,1,1,23868
8,993,4,4,1,8,1,1,23869
9,993,4,815,10,15,1,1,23870
10,993,4,844,15,14,1,1,23871
11,993,4,840,3,18,1,1,23872
12,993,4,843,5,20,1,1,23873
13,993,4,828,15,17,1,1,23874
14,993,4,845,3,19,1,1,23875
0,993,4,838,1,11,2,1,23876
0,993,4,839,10,13,2,1,23877
0,993,4,8,6,4,2,1,23878
0,993,4,154,210,10,2,1,23879
0,993,4,842,5,12,2,1,23880
0,993,4,807,4,16,2,1,23881
1,994,6,817,9,1,1,1,23882
2,994,6,20,6,2,1,1,23883
3,994,6,1,131,3,1,1,23884
4,994,6,8,6,4,1,1,23885
5,994,6,822,131,5,1,1,23886
6,994,6,839,10,6,1,1,23887
7,994,6,842,5,10,1,1,23888
8,994,6,807,4,11,1,1,23889
9,994,6,830,9,20,1,1,23890
10,994,6,832,4,8,1,1,23891
11,994,6,828,15,16,1,1,23892
12,994,6,815,10,9,1,1,23893
13,994,6,825,210,19,1,1,23894
14,994,6,838,1,12,1,1,23895
15,994,6,154,210,18,1,1,23896
16,994,6,845,3,13,1,1,23897
17,994,6,840,3,17,1,1,23898
0,994,6,844,15,14,2,1,23899
0,994,6,843,5,15,2,1,23900
0,994,6,4,1,7,2,1,23901
1,995,7,20,6,1,1,1,23902
2,995,7,822,131,2,1,1,23903
3,995,7,830,9,3,1,1,23904
4,995,7,817,9,6,1,1,23905
5,995,7,1,131,4,1,1,23906
6,995,7,8,6,5,1,1,23907
7,995,7,807,4,7,1,1,23908
8,995,7,832,4,9,1,1,23909
9,995,7,839,10,8,1,1,23910
10,995,7,844,15,13,1,1,23911
11,995,7,842,5,16,1,1,23912
12,995,7,154,210,20,1,1,23913
13,995,7,825,210,11,1,1,23914
14,995,7,815,10,10,1,1,23915
15,995,7,828,15,19,1,1,23916
16,995,7,838,1,15,1,1,23917
17,995,7,845,3,18,1,1,23918
0,995,7,4,1,14,2,1,23919
0,995,7,843,5,12,2,1,23920
0,995,7,840,3,17,2,1,23921
1,996,34,1,131,1,1,1,23922
2,996,34,830,9,4,1,1,23923
3,996,34,8,6,6,1,1,23924
4,996,34,817,9,5,1,1,23925
5,996,34,20,6,3,1,1,23926
6,996,34,825,210,9,1,1,23927
7,996,34,822,131,2,1,1,23928
8,996,34,832,4,7,1,1,23929
9,996,34,807,4,12,1,1,23930
10,996,34,844,15,8,1,1,23931
11,996,34,154,210,10,1,1,23932
12,996,34,838,1,17,1,1,23933
13,996,34,828,15,15,1,1,23934
14,996,34,843,5,20,1,1,23935
15,996,34,845,3,18,1,1,23936
0,996,34,4,1,16,2,1,23937
0,996,34,840,3,19,2,1,23938
0,996,34,815,10,13,2,1,23939
0,996,34,839,10,11,2,1,23940
0,996,34,842,5,14,2,1,23941
1,997,70,830,9,4,1,1,23942
2,997,70,8,6,3,1,1,23943
3,997,70,20,6,6,1,1,23944
4,997,70,154,210,5,1,1,23945
5,997,70,825,210,8,1,1,23946
6,997,70,839,10,11,1,1,23947
7,997,70,815,10,16,1,1,23948
8,997,70,4,1,13,1,1,23949
9,997,70,844,15,18,1,1,23950
10,997,70,828,15,20,1,1,23951
11,997,70,842,5,12,1,1,23952
12,997,70,832,4,9,1,1,23953
13,997,70,845,3,17,1,1,23954
14,997,70,840,3,14,1,1,23955
0,997,70,838,1,15,2,1,23956
0,997,70,1,131,2,2,1,23957
0,997,70,843,5,19,2,1,23958
0,997,70,817,9,7,2,1,23959
0,997,70,822,131,1,2,1,23960
0,997,70,807,4,10,2,1,23961
1,998,9,20,6,2,1,1,23962
2,998,9,1,131,1,1,1,23963
3,998,9,8,6,3,1,1,23964
4,998,9,822,131,4,1,1,23965
5,998,9,817,9,6,1,1,23966
6,998,9,807,4,11,1,1,23967
7,998,9,839,10,10,1,1,23968
8,998,9,4,1,13,1,1,23969
9,998,9,825,210,7,1,1,23970
10,998,9,815,10,12,1,1,23971
11,998,9,838,1,17,1,1,23972
12,998,9,840,3,19,1,1,23973
13,998,9,842,5,14,1,1,23974
14,998,9,845,3,18,1,1,23975
0,998,9,843,5,0,2,1,23982
0,998,9,830,9,5,2,1,23977
0,998,9,154,210,8,2,1,23978
0,998,9,832,4,16,2,1,23979
0,998,9,828,15,15,2,1,23980
0,998,9,844,15,9,2,1,23981
1,999,10,1,131,14,1,1,23983
2,999,10,822,131,2,1,1,23984
